acceptability,Air Bag-Frontal-Driver,Air Bag-Frontal-Passenger,Basic Miles/km,Basic Years,Body Style,brake type,Brakes-ABS,Car year,drivetrain,Gas Mileage city,Gas Mileage Hwy,MRP,Parking Aid,Passenger Capacity,Tire Pressure Monitor
accepted,1,1,36000,3,3,4,1,2010,3,19,29,29105,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,19,29,31105,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,21,29,22255,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,29,22455,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,29,24255,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,29,24455,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,21,31,21855,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,31,22855,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,31,24630,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,21,31,26830,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,21,31,28830,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,29,21225,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,22,30,21825,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,22,31,19695,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,31,21055,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,31,22055,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,22,31,23830,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,31,24655,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,31,26030,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,31,28030,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,33,22715,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,22,33,25175,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,22,33,26955,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,24,35,16290,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,24,35,17170,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,24,35,18780,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,24,36,25340,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,25,36,16455,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,25,36,17205,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,25,36,18405,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,25,36,19005,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,25,36,20255,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,25,36,21805,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,25,36,22255,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,25,36,23805,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,26,34,15655,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,26,34,16405,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,26,34,17605,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,26,34,18205,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,26,34,19455,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,26,34,21005,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,26,34,21455,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,26,34,23005,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,27,33,14900,0,5,1
accepted,1,1,36000,3,3,4,1,2010,3,27,33,16410,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,27,33,17260,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,27,33,18260,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,27,33,19110,0,5,1
unaccepted,1,1,36000,3,3,4,1,2010,3,28,35,15700,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,15,23,32545,0,5,1
accepted,1,1,36000,3,3,4,1,2011,1,15,23,32545,1,5,1
accepted,1,1,36000,3,3,4,1,2011,1,15,23,40320,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,16,24,26145,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,16,24,30145,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,16,24,33645,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,17,23,38775,1,5,1
accepted,1,1,36000,3,3,4,1,2011,1,17,24,29000,0,5,1
accepted,1,1,36000,3,3,4,1,2011,1,17,25,29470,0,5,0
unaccepted,1,1,36000,3,3,4,1,2011,1,17,25,33870,1,5,0
unaccepted,1,1,36000,3,3,4,1,2011,1,17,25,38020,1,5,0
accepted,1,1,36000,3,3,4,1,2011,1,18,25,32500,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,1,18,25,36500,1,5,1
accepted,1,1,36000,3,3,4,1,2011,1,18,26,28760,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,24,36,18425,0,5,1
accepted,1,1,36000,3,3,4,1,2011,2,24,36,20925,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,24,36,22225,1,5,1
accepted,1,1,36000,3,3,4,1,2011,2,26,36,16525,0,5,1
accepted,1,1,36000,3,3,4,1,2011,2,28,37,13200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,28,37,14500,0,5,1
accepted,1,1,36000,3,3,4,1,2011,2,28,37,15500,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,28,37,16600,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,28,37,17500,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,2,28,42,18425,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,16,25,30395,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,16,25,30395,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,16,25,38170,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,17,25,24445,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,17,25,28445,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,17,25,31945,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,17,27,30035,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,18,25,36925,1,5,1
accepted,1,1,36000,3,3,4,1,2011,3,18,27,25395,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,18,27,27150,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,18,27,27170,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,18,27,31170,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,18,28,25420,0,5,0
accepted,1,1,36000,3,3,4,1,2011,3,18,28,27620,0,5,0
unaccepted,1,1,36000,3,3,4,1,2011,3,18,28,32020,1,5,0
unaccepted,1,1,36000,3,3,4,1,2011,3,19,26,22245,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,19,26,27640,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,19,27,30650,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,19,27,34650,1,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,19,29,24495,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,19,29,25710,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,20,30,27280,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,20,30,29630,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,20,30,31830,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,21,29,22405,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,21,29,22605,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,21,29,24405,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,22,29,21850,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,22,32,19850,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,22,33,21975,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,22,33,22975,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,22,33,25385,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,22,33,27165,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,33,21380,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,33,24305,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,33,25300,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,34,22180,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,23,34,23180,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,23,34,23930,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,34,25105,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,34,27555,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,23,34,29755,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,24,36,25490,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,25,34,19670,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,35,16640,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,35,17270,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,35,18870,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,36,16605,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,25,36,17355,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,36,18555,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,25,36,19155,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,25,36,20405,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,25,36,21955,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,36,22405,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,25,36,23955,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,26,34,15805,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,26,34,16555,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,26,34,17755,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,26,34,18355,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,26,34,19605,0,5,1
accepted,1,1,36000,3,3,4,1,2011,3,27,33,15100,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,27,33,16860,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,27,33,17710,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,27,33,19240,0,5,1
unaccepted,1,1,36000,3,3,4,1,2011,3,28,35,15900,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,15,23,32345,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,15,23,32345,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,15,23,41020,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,15,23,42020,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,15,23,44520,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,16,23,33950,1,7,1
accepted,1,1,36000,3,3,4,1,2012,1,16,23,37615,1,7,1
unaccepted,1,1,36000,3,3,4,1,2012,1,16,23,40110,1,7,1
accepted,1,1,36000,3,3,4,1,2012,1,16,23,40610,1,7,1
accepted,1,1,36000,3,3,4,1,2012,1,16,23,43105,1,7,1
accepted,1,1,36000,3,3,4,1,2012,1,16,24,26395,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,16,24,29995,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,16,24,31795,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,17,23,38960,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,17,25,28970,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,17,25,29175,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,17,25,29605,0,5,0
unaccepted,1,1,36000,3,3,4,1,2012,1,17,25,34005,1,5,0
unaccepted,1,1,36000,3,3,4,1,2012,1,17,25,38155,1,5,0
unaccepted,1,1,36000,3,3,4,1,2012,1,18,25,32930,1,5,1
accepted,1,1,36000,3,3,4,1,2012,1,18,25,36785,1,5,1
accepted,1,1,36000,3,3,4,1,2012,1,18,27,30945,0,5,1
accepted,1,1,36000,3,3,4,1,2012,1,18,27,35020,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,1,18,27,36020,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,14,23,41625,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,14,23,45925,1,5,1
accepted,1,1,36000,3,3,4,1,2012,3,14,23,47670,1,5,1
accepted,1,1,36000,3,3,4,1,2012,3,16,25,29995,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,16,25,29995,1,5,1
accepted,1,1,36000,3,3,4,1,2012,3,16,25,38670,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,16,25,39670,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,16,25,39670,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,16,25,42170,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,17,24,29465,1,7,1
accepted,1,1,36000,3,3,4,1,2012,3,17,24,32100,1,7,1
unaccepted,1,1,36000,3,3,4,1,2012,3,17,24,35765,1,7,1
unaccepted,1,1,36000,3,3,4,1,2012,3,17,24,38260,1,7,1
unaccepted,1,1,36000,3,3,4,1,2012,3,17,25,28195,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,17,25,29995,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,17,26,28300,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,17,26,30200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,18,27,25595,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,18,27,27225,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,18,27,27670,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,18,27,27755,0,5,0
unaccepted,1,1,36000,3,3,4,1,2012,3,18,27,32155,1,5,0
accepted,1,1,36000,3,3,4,1,2012,3,18,28,25555,0,5,0
unaccepted,1,1,36000,3,3,4,1,2012,3,18,30,25760,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,18,30,27285,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,18,30,30300,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,19,26,18995,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,19,26,22995,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,19,26,37110,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,19,27,27770,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,19,27,31080,1,5,1
accepted,1,1,36000,3,3,4,1,2012,3,19,27,34935,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,19,31,28595,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,19,31,32670,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,19,31,33670,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,20,30,27380,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,20,30,29730,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,20,30,31930,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,22,29,20705,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,22,31,22555,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,22,31,22755,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,22,31,24055,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,22,33,22110,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,22,33,23470,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,22,33,26300,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,22,33,28600,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,33,22975,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,33,25425,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,21480,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,22280,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,23280,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,24030,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,23,34,24405,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,23,34,25205,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,27655,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,23,34,29855,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,25,35,14935,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,25,36,16800,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,35,14765,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,26,35,15065,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,35,15865,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,35,16665,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,26,35,17365,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,26,36,16500,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,26,36,17500,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,36,18300,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,26,38,18555,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,38,20685,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,26,38,23190,1,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,27,33,15325,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,27,33,17060,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,27,33,17910,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,27,33,19690,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,27,38,26305,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,27,38,27805,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,35,16125,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,36,15955,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,36,18005,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,38,20500,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,38,21300,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,38,22200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,38,22700,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,39,16755,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,39,18805,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,39,20655,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,39,22105,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,39,22155,0,5,1
unaccepted,1,1,36000,3,3,4,1,2012,3,28,39,23605,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,28,42,19325,0,5,1
accepted,1,1,36000,3,3,4,1,2012,3,29,41,19605,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,15,23,32495,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,1,15,23,32495,1,5,1
accepted,1,1,36000,3,3,4,1,2013,1,16,23,35250,1,7,1
accepted,1,1,36000,3,3,4,1,2013,1,16,23,41150,1,7,1
accepted,1,1,36000,3,3,4,1,2013,1,16,23,43820,1,7,1
unaccepted,1,1,36000,3,3,4,1,2013,1,16,24,26695,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,1,16,24,30195,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,16,24,30795,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,17,25,39300,1,5,0
accepted,1,1,36000,3,3,4,1,2013,1,18,26,30750,0,5,0
unaccepted,1,1,36000,3,3,4,1,2013,1,18,26,34950,1,5,0
accepted,1,1,36000,3,3,4,1,2013,1,18,27,31795,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,18,27,32845,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,1,18,27,35345,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,18,27,35845,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,1,18,27,38845,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,18,27,42345,0,5,1
accepted,1,1,36000,3,3,4,1,2013,1,18,27,43345,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,1,22,31,32200,1,5,1
accepted,1,1,36000,3,3,4,1,2013,3,14,23,42450,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,14,23,44450,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,14,23,45450,1,5,1
accepted,1,1,36000,3,3,4,1,2013,3,14,23,48450,1,5,1
accepted,1,1,36000,3,3,4,1,2013,3,16,25,29995,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,16,25,29995,1,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,17,24,30900,1,7,1
unaccepted,1,1,36000,3,3,4,1,2013,3,17,24,33300,1,7,1
accepted,1,1,36000,3,3,4,1,2013,3,17,24,39200,1,7,1
accepted,1,1,36000,3,3,4,1,2013,3,17,25,28395,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,17,25,28995,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,18,27,26295,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,18,30,25860,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,18,30,27385,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,18,30,30400,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,26,19195,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,26,23295,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,29,26700,0,5,0
accepted,1,1,36000,3,3,4,1,2013,3,19,29,28900,0,5,0
unaccepted,1,1,36000,3,3,4,1,2013,3,19,29,33100,1,5,0
accepted,1,1,36000,3,3,4,1,2013,3,19,31,29295,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,19,31,30345,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,19,31,33345,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,31,36345,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,31,39995,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,19,31,40845,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,21,34,30070,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,21,34,32070,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,21,34,33430,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,22,31,22715,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,22,31,22915,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,22,31,24215,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,22,33,30200,1,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,22,34,21900,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,22,34,21995,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,22,34,23185,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,22,34,23830,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,22,34,27365,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,23,32,23700,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,24,34,21680,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,24,34,23390,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,24,34,24605,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,25,36,17130,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,25,37,24985,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,35,14185,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,35,14785,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,35,15640,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,35,16240,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,35,17250,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,35,17850,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,36,16200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,36,18200,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,36,19200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,26,38,18560,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,38,21040,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,26,38,23550,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,33,15425,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,33,17160,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,33,18010,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,33,19790,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,27,34,20185,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,27,38,23200,1,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,38,24200,1,5,1
accepted,1,1,36000,3,3,4,1,2013,3,27,38,26465,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,27,38,27965,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,28,35,16225,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,28,36,18165,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,28,37,14710,0,4,1
accepted,1,1,36000,3,3,4,1,2013,3,28,39,18965,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,28,39,20815,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,28,39,22265,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,28,39,22315,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,28,39,23765,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,28,42,19680,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,29,39,13200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,29,39,14200,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,29,39,15200,0,5,1
accepted,1,1,36000,3,3,4,1,2013,3,29,39,16200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,29,39,17200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,29,39,18200,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,29,41,19765,0,5,1
unaccepted,1,1,36000,3,3,4,1,2013,3,32,38,12185,0,4,1
accepted,1,1,36000,3,3,4,1,2014,3,19,29,30085,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,19,29,35905,1,5,1
unaccepted,1,1,36000,3,3,4,1,2014,3,21,31,26860,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,25,35,29135,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,25,35,31110,0,5,1
unaccepted,1,1,36000,3,3,4,1,2014,3,25,36,17520,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,25,36,22340,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,25,36,23610,0,5,1
accepted,1,1,36000,3,3,4,1,2014,3,25,36,25945,0,5,1
unaccepted,1,1,36000,3,3,4,1,2014,3,25,36,27790,0,5,1
unaccepted,1,1,36000,3,3,4,1,2014,3,26,35,14170,0,5,1
unaccepted,1,1,36000,3,3,4,1,2014,3,26,35,14770,0,5,1
